time,pos
4.011,0.470265
4.012,0.474388
4.013,0.478501
4.014,0.482604
4.015,0.486697
4.016,0.490781
4.017,0.494855
4.018,0.498919
4.019,0.502973
4.02,0.507017
4.021,0.511052
4.022,0.515076
4.023,0.519091
4.024,0.523096
4.025,0.527092
4.026,0.531077
4.027,0.535053
4.028,0.539019
4.029,0.542975
4.03,0.546921
4.031,0.550858
4.032,0.554784
4.033,0.558701
4.034,0.562608
4.035,0.566505
4.036,0.570393
4.037,0.57427
4.038,0.578138
4.039,0.581996
4.04,0.585844
4.041,0.589682
4.042,0.593511
4.043,0.59733
4.044,0.601139
4.045,0.604938
4.046,0.608727
4.047,0.612507
4.048,0.616276
4.049,0.620036
4.05,0.623786
4.051,0.627526
4.052,0.631257
4.053,0.634977
4.054,0.638688
4.055,0.642389
4.056,0.64608
4.057,0.649762
4.058,0.653433
4.059,0.657095
4.06,0.660747
4.061,0.664389
4.062,0.668022
4.063,0.671644
4.064,0.675257
4.065,0.67886
4.066,0.682453
4.067,0.686036
4.068,0.68961
4.069,0.693173
4.07,0.696727
4.071,0.700271
4.072,0.703806
4.073,0.70733
4.074,0.710845
4.075,0.714349
4.076,0.717844
4.077,0.72133
4.078,0.724805
4.079,0.728271
4.08,0.731726
4.081,0.735172
4.082,0.738608
4.083,0.742035
4.084,0.745451
4.085,0.748858
4.086,0.752255
4.087,0.755642
4.088,0.759019
4.089,0.762387
4.09,0.765744
4.091,0.769092
4.092,0.77243
4.093,0.775758
4.094,0.779077
4.095,0.782385
4.096,0.785684
4.097,0.788973
4.098,0.792252
4.099,0.795522
4.1,0.798781
4.101,0.802031
4.102,0.805271
4.103,0.808501
4.104,0.811722
4.105,0.814932
4.106,0.818133
4.107,0.821324
4.108,0.824505
4.109,0.827676
4.11,0.830837
4.111,0.833989
4.112,0.837131
4.113,0.840263
4.114,0.843385
4.115,0.846498
4.116,0.8496
4.117,0.852693
4.118,0.855776
4.119,0.858849
4.12,0.861912
4.121,0.864966
4.122,0.86801
4.123,0.871044
4.124,0.874068
4.125,0.877082
4.126,0.880087
4.127,0.883081
4.128,0.886066
4.129,0.889041
4.13,0.892006
4.131,0.894962
4.132,0.897908
4.133,0.900843
4.134,0.903769
4.135,0.906686
4.136,0.909592
4.137,0.912489
4.138,0.915375
4.139,0.918252
4.14,0.92112
4.141,0.923977
4.142,0.926824
4.143,0.929662
4.144,0.93249
4.145,0.935308
4.146,0.938116
4.147,0.940915
4.148,0.943704
4.149,0.946482
4.15,0.949252
4.151,0.952011
4.152,0.95476
4.153,0.9575
4.154,0.96023
4.155,0.96295
4.156,0.96566
4.157,0.96836
4.158,0.971051
4.159,0.973732
4.16,0.976403
4.161,0.979064
4.162,0.981715
4.163,0.984357
4.164,0.986988
4.165,0.98961
4.166,0.992222
4.167,0.994825
4.168,0.997417
4.169,1
4.17,1.00257
4.171,1.00514
4.172,1.00769
4.173,1.01023
4.174,1.01277
4.175,1.01529
4.176,1.0178
4.177,1.02031
4.178,1.0228
4.179,1.02529
4.18,1.02776
4.181,1.03023
4.182,1.03268
4.183,1.03513
4.184,1.03756
4.185,1.03999
4.186,1.0424
4.187,1.04481
4.188,1.04721
4.189,1.04959
4.19,1.05197
4.191,1.05434
4.192,1.05669
4.193,1.05904
4.194,1.06138
4.195,1.06371
4.196,1.06602
4.197,1.06833
4.198,1.07063
4.199,1.07292
4.2,1.0752
4.201,1.07747
4.202,1.07972
4.203,1.08197
4.204,1.08421
4.205,1.08644
4.206,1.08866
4.207,1.09087
4.208,1.09307
4.209,1.09526
4.21,1.09744
4.211,1.09961
4.212,1.10177
4.213,1.10393
4.214,1.10607
4.215,1.1082
4.216,1.11032
4.217,1.11243
4.218,1.11453
4.219,1.11663
4.22,1.11871
4.221,1.12078
4.222,1.12284
4.223,1.1249
4.224,1.12694
4.225,1.12897
4.226,1.131
4.227,1.13301
4.228,1.13501
4.229,1.13701
4.23,1.13899
4.231,1.14097
4.232,1.14293
4.233,1.14489
4.234,1.14683
4.235,1.14877
4.236,1.15069
4.237,1.15261
4.238,1.15451
4.239,1.15641
4.24,1.1583
4.241,1.16017
4.242,1.16204
4.243,1.16389
4.244,1.16574
4.245,1.16758
4.246,1.16941
4.247,1.17122
4.248,1.17303
4.249,1.17483
4.25,1.17662
4.251,1.1784
4.252,1.18016
4.253,1.18192
4.254,1.18367
4.255,1.18541
4.256,1.18714
4.257,1.18886
4.258,1.19057
4.259,1.19227
4.26,1.19396
4.261,1.19564
4.262,1.19731
4.263,1.19897
4.264,1.20062
4.265,1.20226
4.266,1.20389
4.267,1.20551
4.268,1.20712
4.269,1.20873
4.27,1.21032
4.271,1.2119
4.272,1.21347
4.273,1.21504
4.274,1.21659
4.275,1.21813
4.276,1.21966
4.277,1.22119
4.278,1.2227
4.279,1.2242
4.28,1.2257
4.281,1.22718
4.282,1.22866
4.283,1.23012
4.284,1.23157
4.285,1.23302
4.286,1.23445
4.287,1.23588
4.288,1.23729
4.289,1.2387
4.29,1.2401
4.291,1.24148
4.292,1.24286
4.293,1.24422
4.294,1.24558
4.295,1.24693
4.296,1.24826
4.297,1.24959
4.298,1.25091
4.299,1.25222
4.3,1.25351
4.301,1.2548
4.302,1.25608
4.303,1.25735
4.304,1.2586
4.305,1.25985
4.306,1.26109
4.307,1.26232
4.308,1.26354
4.309,1.26475
4.31,1.26595
4.311,1.26714
4.312,1.26832
4.313,1.26949
4.314,1.27065
4.315,1.2718
4.316,1.27294
4.317,1.27407
4.318,1.27519
4.319,1.2763
4.32,1.2774
4.321,1.2785
4.322,1.27958
4.323,1.28065
4.324,1.28171
4.325,1.28276
4.326,1.28381
4.327,1.28484
4.328,1.28586
4.329,1.28687
4.33,1.28788
4.331,1.28887
4.332,1.28986
4.333,1.29083
4.334,1.29179
4.335,1.29275
4.336,1.29369
4.337,1.29463
4.338,1.29555
4.339,1.29647
4.34,1.29737
4.341,1.29827
4.342,1.29915
4.343,1.30003
4.344,1.30089
4.345,1.30175
4.346,1.3026
4.347,1.30343
4.348,1.30426
4.349,1.30508
4.35,1.30588
4.351,1.30668
4.352,1.30747
4.353,1.30825
4.354,1.30901
4.355,1.30977
4.356,1.31052
4.357,1.31126
4.358,1.31199
4.359,1.31271
4.36,1.31341
4.361,1.31411
4.362,1.3148
4.363,1.31548
4.364,1.31615
4.365,1.31681
4.366,1.31746
4.367,1.3181
4.368,1.31873
4.369,1.31935
4.37,1.31996
4.371,1.32057
4.372,1.32116
4.373,1.32174
4.374,1.32231
4.375,1.32287
4.376,1.32342
4.377,1.32397
4.378,1.3245
4.379,1.32502
4.38,1.32553
4.381,1.32604
4.382,1.32653
4.383,1.32701
4.384,1.32749
4.385,1.32795
4.386,1.3284
4.387,1.32885
4.388,1.32928
4.389,1.32971
4.39,1.33012
4.391,1.33053
4.392,1.33092
4.393,1.33131
4.394,1.33168
4.395,1.33205
4.396,1.3324
4.397,1.33275
4.398,1.33309
4.399,1.33341
4.4,1.33373
4.401,1.33404
4.402,1.33433
4.403,1.33462
4.404,1.3349
4.405,1.33516
4.406,1.33542
4.407,1.33567
4.408,1.33591
4.409,1.33614
4.41,1.33636
4.411,1.33656
4.412,1.33676
4.413,1.33695
4.414,1.33713
4.415,1.3373
4.416,1.33746
4.417,1.33761
4.418,1.33775
4.419,1.33788
4.42,1.338
4.421,1.33811
4.422,1.33821
4.423,1.3383
4.424,1.33838
4.425,1.33845
4.426,1.33852
4.427,1.33857
4.428,1.33861
4.429,1.33864
4.43,1.33866
4.431,1.33868
4.432,1.33868
4.433,1.33867
4.434,1.33866
4.435,1.33863
4.436,1.33859
4.437,1.33855
4.438,1.33849
4.439,1.33842
4.44,1.33835
4.441,1.33826
4.442,1.33817
4.443,1.33806
4.444,1.33795
4.445,1.33782
4.446,1.33769
4.447,1.33754
4.448,1.33739
4.449,1.33722
4.45,1.33705
4.451,1.33687
4.452,1.33667
4.453,1.33647
4.454,1.33626
4.455,1.33603
4.456,1.3358
4.457,1.33556
4.458,1.3353
4.459,1.33504
4.46,1.33477
4.461,1.33449
4.462,1.3342
4.463,1.3339
4.464,1.33358
4.465,1.33326
4.466,1.33293
4.467,1.33259
4.468,1.33224
4.469,1.33188
4.47,1.33151
4.471,1.33113
4.472,1.33074
4.473,1.33034
4.474,1.32993
4.475,1.32951
4.476,1.32908
4.477,1.32865
4.478,1.3282
4.479,1.32774
4.48,1.32727
4.481,1.32679
4.482,1.3263
4.483,1.32581
4.484,1.3253
4.485,1.32478
4.486,1.32425
4.487,1.32372
4.488,1.32317
4.489,1.32261
4.49,1.32205
4.491,1.32147
4.492,1.32089
4.493,1.32029
4.494,1.31968
4.495,1.31907
4.496,1.31844
4.497,1.31781
4.498,1.31716
4.499,1.31651
4.5,1.31585
4.501,1.31517
4.502,1.31449
4.503,1.31379
4.504,1.31309
4.505,1.31238
4.506,1.31165
4.507,1.31092
4.508,1.31018
4.509,1.30942
4.51,1.30866
4.511,1.30789
4.512,1.30711
4.513,1.30631
4.514,1.30551
4.515,1.3047
4.516,1.30388
4.517,1.30305
4.518,1.30221
4.519,1.30136
4.52,1.3005
4.521,1.29963
4.522,1.29875
4.523,1.29786
4.524,1.29696
4.525,1.29605
4.526,1.29513
4.527,1.2942
4.528,1.29326
4.529,1.29231
4.53,1.29135
4.531,1.29038
4.532,1.2894
4.533,1.28842
4.534,1.28742
4.535,1.28641
4.536,1.28539
4.537,1.28436
4.538,1.28333
4.539,1.28228
4.54,1.28122
4.541,1.28016
4.542,1.27908
4.543,1.27799
4.544,1.2769
4.545,1.27579
4.546,1.27468
4.547,1.27355
4.548,1.27242
4.549,1.27127
4.55,1.27012
4.551,1.26895
4.552,1.26778
4.553,1.26659
4.554,1.2654
4.555,1.26419
4.556,1.26298
4.557,1.26176
4.558,1.26052
4.559,1.25928
4.56,1.25803
4.561,1.25676
4.562,1.25549
4.563,1.25421
4.564,1.25292
4.565,1.25161
4.566,1.2503
4.567,1.24898
4.568,1.24765
4.569,1.24631
4.57,1.24496
4.571,1.2436
4.572,1.24223
4.573,1.24084
4.574,1.23945
4.575,1.23805
4.576,1.23664
4.577,1.23522
4.578,1.23379
4.579,1.23236
4.58,1.23091
4.581,1.22945
4.582,1.22798
4.583,1.2265
4.584,1.22501
4.585,1.22351
4.586,1.222
4.587,1.22049
4.588,1.21896
4.589,1.21742
4.59,1.21587
4.591,1.21432
4.592,1.21275
4.593,1.21117
4.594,1.20959
4.595,1.20799
4.596,1.20638
4.597,1.20477
4.598,1.20314
4.599,1.20151
4.6,1.19986
4.601,1.19821
4.602,1.19654
4.603,1.19487
4.604,1.19318
4.605,1.19149
4.606,1.18978
4.607,1.18807
4.608,1.18634
4.609,1.18461
4.61,1.18287
4.611,1.18111
4.612,1.17935
4.613,1.17758
4.614,1.1758
4.615,1.174
4.616,1.1722
4.617,1.17039
4.618,1.16857
4.619,1.16673
4.62,1.16489
4.621,1.16304
4.622,1.16118
4.623,1.15931
4.624,1.15743
4.625,1.15554
4.626,1.15364
4.627,1.15173
4.628,1.14981
4.629,1.14788
4.63,1.14594
4.631,1.14399
4.632,1.14203
4.633,1.14006
4.634,1.13808
4.635,1.13609
4.636,1.13409
4.637,1.13208
4.638,1.13007
4.639,1.12804
4.64,1.126
4.641,1.12395
4.642,1.1219
4.643,1.11983
4.644,1.11775
4.645,1.11566
4.646,1.11357
4.647,1.11146
4.648,1.10934
4.649,1.10722
4.65,1.10508
4.651,1.10294
4.652,1.10078
4.653,1.09862
4.654,1.09644
4.655,1.09426
4.656,1.09206
4.657,1.08986
4.658,1.08764
4.659,1.08542
4.66,1.08318
4.661,1.08094
4.662,1.07869
4.663,1.07642
4.664,1.07415
4.665,1.07187
4.666,1.06957
4.667,1.06727
4.668,1.06496
4.669,1.06264
4.67,1.0603
4.671,1.05796
4.672,1.05561
4.673,1.05325
4.674,1.05088
4.675,1.0485
4.676,1.0461
4.677,1.0437
4.678,1.04129
4.679,1.03887
4.68,1.03644
4.681,1.034
4.682,1.03155
4.683,1.02909
4.684,1.02662
4.685,1.02414
4.686,1.02166
4.687,1.01916
4.688,1.01665
4.689,1.01413
4.69,1.0116
4.691,1.00906
4.692,1.00651
4.693,1.00396
4.694,1.00139
4.695,0.998812
4.696,0.996225
4.697,0.993628
4.698,0.991021
4.699,0.988405
4.7,0.985778
4.701,0.983142
4.702,0.980496
4.703,0.97784
4.704,0.975174
4.705,0.972499
4.706,0.969814
4.707,0.967119
4.708,0.964414
4.709,0.961699
4.71,0.958974
4.711,0.95624
4.712,0.953496
4.713,0.950742
4.714,0.947978
4.715,0.945205
4.716,0.942421
4.717,0.939628
4.718,0.936825
4.719,0.934012
4.72,0.93119
4.721,0.928357
4.722,0.925515
4.723,0.922663
4.724,0.919801
4.725,0.916929
4.726,0.914048
4.727,0.911157
4.728,0.908255
4.729,0.905345
4.73,0.902424
4.731,0.899493
4.732,0.896553
4.733,0.893603
4.734,0.890643
4.735,0.887673
4.736,0.884693
4.737,0.881704
4.738,0.878705
4.739,0.875696
4.74,0.872677
4.741,0.869648
4.742,0.86661
4.743,0.863562
4.744,0.860504
4.745,0.857436
4.746,0.854358
4.747,0.851271
4.748,0.848173
4.749,0.845066
4.75,0.841949
4.751,0.838822
4.752,0.835686
4.753,0.83254
4.754,0.829383
4.755,0.826217
4.756,0.823042
4.757,0.819856
4.758,0.816661
4.759,0.813455
4.76,0.81024
4.761,0.807016
4.762,0.803781
4.763,0.800537
4.764,0.797282
4.765,0.794018
4.766,0.790744
4.767,0.787461
4.768,0.784167
4.769,0.780864
4.77,0.777551
4.771,0.774228
4.772,0.770895
4.773,0.767552
4.774,0.7642
4.775,0.760838
4.776,0.757466
4.777,0.754084
4.778,0.750692
4.779,0.747291
4.78,0.74388
4.781,0.740459
4.782,0.737028
4.783,0.733587
4.784,0.730137
4.785,0.726677
4.786,0.723206
4.787,0.719727
4.788,0.716237
4.789,0.712737
4.79,0.709228
4.791,0.705709
4.792,0.70218
4.793,0.698641
4.794,0.695093
4.795,0.691534
4.796,0.687966
4.797,0.684388
4.798,0.6808
4.799,0.677203
4.8,0.673595
4.801,0.669978
4.802,0.666351
4.803,0.662714
4.804,0.659067
4.805,0.655411
4.806,0.651745
4.807,0.648069
4.808,0.644383
4.809,0.640687
4.81,0.636981
4.811,0.633266
4.812,0.629541
4.813,0.625806
4.814,0.622061
4.815,0.618307
4.816,0.614542
4.817,0.610768
4.818,0.606984
4.819,0.60319
4.82,0.599387
4.821,0.595573
4.822,0.59175
4.823,0.587917
4.824,0.584074
4.825,0.580221
4.826,0.576359
4.827,0.572487
4.828,0.568604
4.829,0.564713
4.83,0.560811
4.831,0.556899
4.832,0.552978
4.833,0.549047
4.834,0.545106
4.835,0.541155
4.836,0.537194
4.837,0.533224
4.838,0.529244
4.839,0.525254
4.84,0.521254
4.841,0.517244
4.842,0.513225
4.843,0.509196
4.844,0.505157
4.845,0.501108
4.846,0.497049
4.847,0.492981
4.848,0.488902
4.849,0.484814
4.85,0.480716
4.851,0.476609
4.852,0.472491
4.853,0.468364
4.854,0.464227
4.855,0.46008
4.856,0.455923
4.857,0.451756
4.858,0.44758
4.859,0.443394
4.86,0.439198
4.861,0.434992
4.862,0.430776
4.863,0.426551
4.864,0.422315
4.865,0.41807
4.866,0.413815
4.867,0.409551
4.868,0.405276
4.869,0.400992
4.87,0.396698
4.871,0.392394
4.872,0.38808
4.873,0.383757
4.874,0.379423
4.875,0.37508
4.876,0.370727
4.877,0.366364
4.878,0.361992
4.879,0.357609
4.88,0.353217
4.881,0.348815
4.882,0.344403
4.883,0.339981
4.884,0.33555
4.885,0.331109
4.886,0.326658
4.887,0.322197
4.888,0.317726
4.889,0.313246
4.89,0.308755
4.891,0.304255
4.892,0.299745
4.893,0.295225
4.894,0.290696
4.895,0.286156
4.896,0.281607
4.897,0.277048
4.898,0.272479
4.899,0.267901
4.9,0.263312
4.901,0.258714
4.902,0.254106
4.903,0.249488
4.904,0.244861
4.905,0.240223
4.906,0.235576
4.907,0.230919
4.908,0.226252
4.909,0.221575
4.91,0.216889
4.911,0.212192
4.912,0.207486
4.913,0.20277
4.914,0.198045
4.915,0.193309
4.916,0.188564
4.917,0.183808
4.918,0.179043
4.919,0.174269
4.92,0.169484
4.921,0.16469
4.922,0.159885
4.923,0.155071
4.924,0.150247
4.925,0.145414
4.926,0.14057
4.927,0.135717
4.928,0.130854
4.929,0.125981
4.93,0.121098
4.931,0.116206
4.932,0.111303
4.933,0.106391
4.934,0.101469
4.935,0.0965375
4.936,0.0989935
4.937,0.10144
4.938,0.103876
4.939,0.106303
4.94,0.10872
4.941,0.111127
4.942,0.113524
4.943,0.115911
4.944,0.118289
4.945,0.120657
4.946,0.123015
4.947,0.125363
4.948,0.127701
4.949,0.13003
4.95,0.132349
4.951,0.134657
4.952,0.136957
4.953,0.139246
4.954,0.141525
4.955,0.143795
4.956,0.146055
4.957,0.148305
4.958,0.150545
4.959,0.152776
4.96,0.154996
4.961,0.157207
4.962,0.159408
4.963,0.161599
4.964,0.163781
4.965,0.165952
4.966,0.168114
4.967,0.170266
4.968,0.172408
4.969,0.174541
4.97,0.176663
4.971,0.178776
4.972,0.180879
4.973,0.182972
4.974,0.185055
4.975,0.187129
4.976,0.189192
4.977,0.191246
4.978,0.19329
4.979,0.195325
4.98,0.197349
4.981,0.199364
4.982,0.201368
4.983,0.203363
4.984,0.205349
4.985,0.207324
4.986,0.20929
4.987,0.211245
4.988,0.213191
4.989,0.215127
4.99,0.217054
4.991,0.21897
4.992,0.220877
4.993,0.222774
4.994,0.224661
4.995,0.226538
4.996,0.228406
4.997,0.230263
4.998,0.232111
4.999,0.233949
5,0.235778
5.001,0.237596
5.002,0.239405
5.003,0.241203
5.004,0.242992
5.005,0.244772
5.006,0.246541
5.007,0.248301
5.008,0.25005
5.009,0.25179
5.01,0.25352
5.011,0.255241
5.012,0.256951
5.013,0.258652
5.014,0.260343
5.015,0.262024
5.016,0.263695
5.017,0.265357
5.018,0.267008
5.019,0.26865
5.02,0.270282
5.021,0.271904
5.022,0.273517
5.023,0.27512
5.024,0.276712
5.025,0.278295
5.026,0.279868
5.027,0.281432
5.028,0.282985
5.029,0.284529
5.03,0.286063
5.031,0.287587
5.032,0.289102
5.033,0.290606
5.034,0.292101
5.035,0.293586
5.036,0.295061
5.037,0.296526
5.038,0.297981
5.039,0.299427
5.04,0.300863
5.041,0.302289
5.042,0.303705
5.043,0.305112
5.044,0.306508
5.045,0.307895
5.046,0.309272
5.047,0.310639
5.048,0.311996
5.049,0.313344
5.05,0.314682
5.051,0.31601
5.052,0.317328
5.053,0.318636
5.054,0.319935
5.055,0.321223
5.056,0.322502
5.057,0.323771
5.058,0.325031
5.059,0.32628
5.06,0.32752
5.061,0.328749
5.062,0.329969
5.063,0.33118
5.064,0.33238
5.065,0.333571
5.066,0.334751
5.067,0.335922
5.068,0.337084
5.069,0.338235
5.07,0.339376
5.071,0.340508
5.072,0.34163
5.073,0.342742
5.074,0.343845
5.075,0.344937
5.076,0.34602
5.077,0.347093
5.078,0.348156
5.079,0.349209
5.08,0.350252
5.081,0.351286
5.082,0.35231
5.083,0.353324
5.084,0.354328
5.085,0.355322
5.086,0.356307
5.087,0.357282
5.088,0.358247
5.089,0.359202
5.09,0.360147
5.091,0.361083
5.092,0.362008
5.093,0.362924
5.094,0.36383
5.095,0.364727
5.096,0.365613
5.097,0.36649
5.098,0.367357
5.099,0.368214
5.1,0.369061
5.101,0.369898
5.102,0.370726
5.103,0.371544
5.104,0.372352
5.105,0.37315
5.106,0.373938
5.107,0.374717
5.108,0.375486
5.109,0.376245
5.11,0.376994
5.111,0.377733
5.112,0.378463
5.113,0.379182
5.114,0.379892
5.115,0.380592
5.116,0.381283
5.117,0.381963
5.118,0.382634
5.119,0.383295
5.12,0.383946
5.121,0.384587
5.122,0.385218
5.123,0.38584
5.124,0.386452
5.125,0.387054
5.126,0.387646
5.127,0.388228
5.128,0.388801
5.129,0.389364
5.13,0.389917
5.131,0.39046
5.132,0.390993
5.133,0.391516
5.134,0.39203
5.135,0.392534
5.136,0.393028
5.137,0.393512
5.138,0.393987
5.139,0.394451
5.14,0.394906
5.141,0.395351
5.142,0.395787
5.143,0.396212
5.144,0.396628
5.145,0.397033
5.146,0.397429
5.147,0.397816
5.148,0.398192
5.149,0.398558
5.15,0.398915
5.151,0.399262
5.152,0.399599
5.153,0.399927
5.154,0.400244
5.155,0.400552
5.156,0.40085
5.157,0.401138
5.158,0.401416
5.159,0.401684
5.16,0.401943
5.161,0.402192
5.162,0.402431
5.163,0.40266
5.164,0.40288
5.165,0.403089
5.166,0.403289
5.167,0.403479
5.168,0.403659
5.169,0.403829
5.17,0.40399
5.171,0.404141
5.172,0.404282
5.173,0.404413
5.174,0.404534
5.175,0.404646
5.176,0.404747
5.177,0.404839
5.178,0.404921
5.179,0.404993
5.18,0.405056
5.181,0.405108
5.182,0.405151
5.183,0.405184
5.184,0.405207
5.185,0.405221
5.186,0.405224
5.187,0.405218
5.188,0.405202
5.189,0.405176
5.19,0.405141
5.191,0.405095
5.192,0.40504
5.193,0.404975
5.194,0.4049
5.195,0.404815
5.196,0.404721
5.197,0.404616
5.198,0.404502
5.199,0.404378
5.2,0.404244
5.201,0.404101
5.202,0.403948
5.203,0.403784
5.204,0.403611
5.205,0.403429
5.206,0.403236
5.207,0.403033
5.208,0.402821
5.209,0.402599
5.21,0.402367
5.211,0.402126
5.212,0.401874
5.213,0.401613
5.214,0.401342
5.215,0.401061
5.216,0.40077
5.217,0.40047
5.218,0.400159
5.219,0.399839
5.22,0.399509
5.221,0.399169
5.222,0.39882
5.223,0.39846
5.224,0.398091
5.225,0.397712
5.226,0.397323
5.227,0.396925
5.228,0.396516
5.229,0.396098
5.23,0.39567
5.231,0.395232
5.232,0.394785
5.233,0.394327
5.234,0.39386
5.235,0.393383
5.236,0.392896
5.237,0.392399
5.238,0.391892
5.239,0.391376
5.24,0.39085
5.241,0.390314
5.242,0.389768
5.243,0.389213
5.244,0.388647
5.245,0.388072
5.246,0.387487
5.247,0.386892
5.248,0.386288
5.249,0.385673
5.25,0.385049
5.251,0.384415
5.252,0.383771
5.253,0.383117
5.254,0.382454
5.255,0.38178
5.256,0.381097
5.257,0.380404
5.258,0.379702
5.259,0.378989
5.26,0.378267
5.261,0.377534
5.262,0.376792
5.263,0.376041
5.264,0.375279
5.265,0.374508
5.266,0.373726
5.267,0.372935
5.268,0.372135
5.269,0.371324
5.27,0.370503
5.271,0.369673
5.272,0.368833
5.273,0.367983
5.274,0.367124
5.275,0.366254
5.276,0.365375
5.277,0.364486
5.278,0.363587
5.279,0.362678
5.28,0.361759
5.281,0.360831
5.282,0.359893
5.283,0.358945
5.284,0.357987
5.285,0.357019
5.286,0.356042
5.287,0.355055
5.288,0.354058
5.289,0.353051
5.29,0.352034
5.291,0.351008
5.292,0.349971
5.293,0.348925
5.294,0.347869
5.295,0.346804
5.296,0.345728
5.297,0.344643
5.298,0.343548
5.299,0.342443
5.3,0.341328
5.301,0.340203
5.302,0.339069
5.303,0.337925
5.304,0.336771
5.305,0.335607
5.306,0.334433
5.307,0.33325
5.308,0.332057
5.309,0.330854
5.31,0.329641
5.311,0.328418
5.312,0.327186
5.313,0.325943
5.314,0.324691
5.315,0.323429
5.316,0.322158
5.317,0.320876
5.318,0.319585
5.319,0.318284
5.32,0.316973
5.321,0.315652
5.322,0.314321
5.323,0.312981
5.324,0.311631
5.325,0.310271
5.326,0.308901
5.327,0.307521
5.328,0.306132
5.329,0.304733
5.33,0.303324
5.331,0.301905
5.332,0.300476
5.333,0.299038
5.334,0.297589
5.335,0.296131
5.336,0.294663
5.337,0.293186
5.338,0.291698
5.339,0.290201
5.34,0.288694
5.341,0.287177
5.342,0.28565
5.343,0.284113
5.344,0.282567
5.345,0.281011
5.346,0.279445
5.347,0.277869
5.348,0.276283
5.349,0.274688
5.35,0.273082
5.351,0.271467
5.352,0.269843
5.353,0.268208
5.354,0.266563
5.355,0.264909
5.356,0.263245
5.357,0.261571
5.358,0.259887
5.359,0.258194
5.36,0.25649
5.361,0.254777
5.362,0.253054
5.363,0.251321
5.364,0.249579
5.365,0.247826
5.366,0.246064
5.367,0.244292
5.368,0.24251
5.369,0.240719
5.37,0.238917
5.371,0.237106
5.372,0.235285
5.373,0.233454
5.374,0.231613
5.375,0.229763
5.376,0.227903
5.377,0.226032
5.378,0.224152
5.379,0.222263
5.38,0.220363
5.381,0.218454
5.382,0.216535
5.383,0.214606
5.384,0.212667
5.385,0.210718
5.386,0.20876
5.387,0.206792
5.388,0.204814
5.389,0.202826
5.39,0.200828
5.391,0.198821
5.392,0.196803
5.393,0.194776
5.394,0.192739
5.395,0.190693
5.396,0.188636
5.397,0.18657
5.398,0.184494
5.399,0.182408
5.4,0.180312
5.401,0.178206
5.402,0.176091
5.403,0.173966
5.404,0.171831
5.405,0.169686
5.406,0.167531
5.407,0.165367
5.408,0.163193
5.409,0.161009
5.41,0.158815
5.411,0.156611
5.412,0.154398
5.413,0.152174
5.414,0.149941
5.415,0.147698
5.416,0.145446
5.417,0.143183
5.418,0.140911
5.419,0.138629
5.42,0.136337
5.421,0.134035
5.422,0.131723
5.423,0.129402
5.424,0.127071
5.425,0.12473
5.426,0.122379
5.427,0.120018
5.428,0.117648
5.429,0.115268
5.43,0.112878
5.431,0.110478
5.432,0.108068
5.433,0.105649
5.434,0.103219
5.435,0.10078
5.436,0.0983314
5.437,0.099546
5.438,0.100751
5.439,0.101946
5.44,0.103131
5.441,0.104307
5.442,0.105472
5.443,0.106628
5.444,0.107774
5.445,0.10891
5.446,0.110036
5.447,0.111153
5.448,0.11226
5.449,0.113357
5.45,0.114444
5.451,0.115521
5.452,0.116589
5.453,0.117646
5.454,0.118694
5.455,0.119732
5.456,0.12076
5.457,0.121779
5.458,0.122788
5.459,0.123786
5.46,0.124775
5.461,0.125755
5.462,0.126724
5.463,0.127684
5.464,0.128633
5.465,0.129573
5.466,0.130503
5.467,0.131424
5.468,0.132334
5.469,0.133235
5.47,0.134126
5.471,0.135007
5.472,0.135878
5.473,0.13674
5.474,0.137592
5.475,0.138433
5.476,0.139265
5.477,0.140088
5.478,0.1409
5.479,0.141703
5.48,0.142496
5.481,0.143279
5.482,0.144052
5.483,0.144815
5.484,0.145569
5.485,0.146313
5.486,0.147047
5.487,0.147771
5.488,0.148485
5.489,0.14919
5.49,0.149884
5.491,0.150569
5.492,0.151244
5.493,0.15191
5.494,0.152565
5.495,0.153211
5.496,0.153847
5.497,0.154473
5.498,0.155089
5.499,0.155695
5.5,0.156292
5.501,0.156879
5.502,0.157456
5.503,0.158023
5.504,0.15858
5.505,0.159128
5.506,0.159666
5.507,0.160194
5.508,0.160712
5.509,0.16122
5.51,0.161718
5.511,0.162207
5.512,0.162686
5.513,0.163155
5.514,0.163614
5.515,0.164064
5.516,0.164504
5.517,0.164933
5.518,0.165353
5.519,0.165764
5.52,0.166164
5.521,0.166555
5.522,0.166936
5.523,0.167307
5.524,0.167668
5.525,0.168019
5.526,0.168361
5.527,0.168692
5.528,0.169014
5.529,0.169326
5.53,0.169629
5.531,0.169921
5.532,0.170204
5.533,0.170477
5.534,0.17074
5.535,0.170993
5.536,0.171237
5.537,0.17147
5.538,0.171694
5.539,0.171908
5.54,0.172112
5.541,0.172307
5.542,0.172491
5.543,0.172666
5.544,0.172831
5.545,0.172986
5.546,0.173132
5.547,0.173267
5.548,0.173393
5.549,0.173509
5.55,0.173615
5.551,0.173711
5.552,0.173798
5.553,0.173875
5.554,0.173941
5.555,0.173999
5.556,0.174046
5.557,0.174083
5.558,0.174111
5.559,0.174129
5.56,0.174137
5.561,0.174135
5.562,0.174123
5.563,0.174102
5.564,0.174071
5.565,0.17403
